id,utterance,intent,slots,tool_name,tool_arguments,risk_level,requires_confirmation,expected_result,source,language,domain
17ad164108d6,jarvis take a screenshot quickly,take_screenshot,{},take_screenshot,{},low,False,Screenshot captured,synthetic_paraphrase_wrapper,en,laptop_assistant
628125566946,could you remind me to call mom next Monday quickly,set_reminder,"{""task"": ""call mom"", ""time"": ""next Monday""}",set_reminder,"{""task"": ""call mom"", ""time"": ""next Monday""}",low,False,Reminder created,synthetic_paraphrase_wrapper,en,laptop_assistant
3227802c5a42,jarvis add remember to check this later to today's tasks when possible,append_note,"{""content"": ""remember to check this later"", ""title"": ""today's tasks""}",append_to_note,"{""content"": ""remember to check this later"", ""title"": ""today's tasks""}",low,False,Note today's tasks updated,synthetic_paraphrase_wrapper,en,laptop_assistant
afc42d8e69df,could you show me py files related to budget when possible,search_files,"{""file_type"": ""py"", ""folder"": ""Music"", ""query"": ""budget""}",search_files,"{""file_type"": ""py"", ""folder"": ""Music"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_paraphrase_wrapper,en,laptop_assistant
c9b9fa325f70,delete meeting.txt,delete_file,"{""file_name"": ""meeting.txt""}",delete_file,"{""file_name"": ""meeting.txt""}",high,True,Delete confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
dd434c5365fc,put display brightness at 20 percent,set_brightness,"{""level"": 20}",set_screen_brightness,"{""level"": 20}",low,False,Brightness set to 20%,synthetic_template,en,laptop_assistant
b4966f2a9305,could you find project report files in Music when possible,search_files,"{""file_type"": ""py"", ""folder"": ""Music"", ""query"": ""project report""}",search_files,"{""file_type"": ""py"", ""folder"": ""Music"", ""query"": ""project report""}",low,False,Search results for project report,synthetic_paraphrase_wrapper,en,laptop_assistant
1de67b6d1bc0,open the budget file,open_file,"{""file_name"": ""budget.zip""}",open_file,"{""file_name"": ""budget.zip""}",medium,False,budget.zip opened,synthetic_template,en,laptop_assistant
0885600204ad,find notes files in Screenshots for me,search_files,"{""file_type"": ""docx"", ""folder"": ""Screenshots"", ""query"": ""notes""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Screenshots"", ""query"": ""notes""}",low,False,Search results for notes,synthetic_paraphrase_wrapper,en,laptop_assistant
cb1c1e023ce0,remind me after 10 minutes,start_timer,"{""duration"": ""10 minutes""}",start_timer,"{""duration"": ""10 minutes""}",low,False,Timer set for 10 minutes,synthetic_template,en,laptop_assistant
b243bca0c669,show me budget.zip,open_file,"{""file_name"": ""budget.zip""}",open_file,"{""file_name"": ""budget.zip""}",medium,False,budget.zip opened,synthetic_template,en,laptop_assistant
787cded49da6,please find meeting files in Downloads when possible,search_files,"{""file_type"": ""pdf"", ""folder"": ""Downloads"", ""query"": ""meeting""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Downloads"", ""query"": ""meeting""}",low,False,Search results for meeting,synthetic_paraphrase_wrapper,en,laptop_assistant
f6a16f0e791d,can you turn off living room TV,smart_home_off,"{""device"": ""TV"", ""room"": ""living room"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""TV"", ""room"": ""living room"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_paraphrase_wrapper,en,laptop_assistant
c960898d8df5,make screen brightness 100,set_brightness,"{""level"": 100}",set_screen_brightness,"{""level"": 100}",low,False,Brightness set to 100%,synthetic_paraphrase_wrapper,en,laptop_assistant
5d464e904601,i need you to schedule birthday call this weekend tonight quickly,create_calendar_event,"{""date"": ""this weekend"", ""time"": ""tonight"", ""title"": ""birthday call""}",create_calendar_event,"{""date"": ""this weekend"", ""time"": ""tonight"", ""title"": ""birthday call""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
079e876e0b64,search for photo pptx files in Documents right now,search_files,"{""file_type"": ""pptx"", ""folder"": ""Documents"", ""query"": ""photo""}",search_files,"{""file_type"": ""pptx"", ""folder"": ""Documents"", ""query"": ""photo""}",low,False,Search results for photo,synthetic_paraphrase_wrapper,en,laptop_assistant
0a6df14bd7d7,set kitchen AC to 24 degrees,smart_home_set,"{""device"": ""AC"", ""room"": ""kitchen"", ""unit"": ""celsius"", ""value"": 24}",set_smart_home_device_value,"{""device"": ""AC"", ""room"": ""kitchen"", ""unit"": ""celsius"", ""value"": 24}",medium,False,kitchen AC set to 24°C,synthetic_template,en,laptop_assistant
cdfb967a3e34,look for assignment documents,search_files,"{""file_type"": ""png"", ""folder"": ""Videos"", ""query"": ""assignment""}",search_files,"{""file_type"": ""png"", ""folder"": ""Videos"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_template,en,laptop_assistant
faeb8b4fae11,jarvis look for assignment documents,search_files,"{""file_type"": ""png"", ""folder"": ""Screenshots"", ""query"": ""assignment""}",search_files,"{""file_type"": ""png"", ""folder"": ""Screenshots"", ""query"": ""assignment""}",low,False,Search results for assignment,synthetic_paraphrase_wrapper,en,laptop_assistant
ce2ad706c207,can you volume 45 percent quickly,set_volume,"{""level"": 45}",set_system_volume,"{""level"": 45}",low,False,Volume set to 45%,synthetic_paraphrase_wrapper,en,laptop_assistant
292fd22e16a2,find budget files in Screenshots,search_files,"{""file_type"": ""jpg"", ""folder"": ""Screenshots"", ""query"": ""budget""}",search_files,"{""file_type"": ""jpg"", ""folder"": ""Screenshots"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
8c5567a7331a,please set volume to 75 percent when possible,set_volume,"{""level"": 75}",set_system_volume,"{""level"": 75}",low,False,Volume set to 75%,synthetic_paraphrase_wrapper,en,laptop_assistant
40bcfd1d95b5,make it 20 percent louder right now,increase_volume,"{""delta"": 20}",adjust_system_volume,"{""delta"": 20, ""direction"": ""up""}",low,False,Volume increased by 20%,synthetic_paraphrase_wrapper,en,laptop_assistant
e54e86e77000,could you make the volume 10 quickly,set_volume,"{""level"": 10}",set_system_volume,"{""level"": 10}",low,False,Volume set to 10%,synthetic_paraphrase_wrapper,en,laptop_assistant
f994a6ffe355,could you turn off kitchen lights for me,smart_home_off,"{""device"": ""lights"", ""room"": ""kitchen"", ""state"": ""off""}",control_smart_home_device,"{""device"": ""lights"", ""room"": ""kitchen"", ""state"": ""off""}",medium,False,Smart home device turned off,synthetic_paraphrase_wrapper,en,laptop_assistant
99c601c4cf32,could you set timer for 2 hours,start_timer,"{""duration"": ""2 hours""}",start_timer,"{""duration"": ""2 hours""}",low,False,Timer set for 2 hours,synthetic_paraphrase_wrapper,en,laptop_assistant
72791f87d5de,jarvis schedule project review on 25 June at 7 pm quickly,create_calendar_event,"{""date"": ""on 25 June"", ""time"": ""at 7 pm"", ""title"": ""project review""}",create_calendar_event,"{""date"": ""on 25 June"", ""time"": ""at 7 pm"", ""title"": ""project review""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
ed5d0170611c,look for resume documents,search_files,"{""file_type"": ""pdf"", ""folder"": ""Desktop"", ""query"": ""resume""}",search_files,"{""file_type"": ""pdf"", ""folder"": ""Desktop"", ""query"": ""resume""}",low,False,Search results for resume,synthetic_template,en,laptop_assistant
d0f905c47b43,find budget files in Screenshots,search_files,"{""file_type"": ""xlsx"", ""folder"": ""Screenshots"", ""query"": ""budget""}",search_files,"{""file_type"": ""xlsx"", ""folder"": ""Screenshots"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
d7eb3f9a765c,hey jarvis look for project report documents right now,search_files,"{""file_type"": ""png"", ""folder"": ""Projects"", ""query"": ""project report""}",search_files,"{""file_type"": ""png"", ""folder"": ""Projects"", ""query"": ""project report""}",low,False,Search results for project report,synthetic_paraphrase_wrapper,en,laptop_assistant
d73184600e95,i need you to look for budget documents please,search_files,"{""file_type"": ""txt"", ""folder"": ""Desktop"", ""query"": ""budget""}",search_files,"{""file_type"": ""txt"", ""folder"": ""Desktop"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_paraphrase_wrapper,en,laptop_assistant
6721a42345b5,start a note about trip plan,create_note,"{""title"": ""trip plan""}",create_note,"{""content"": """", ""title"": ""trip plan""}",low,False,Note trip plan created,synthetic_paraphrase_wrapper,en,laptop_assistant
13dcfb32fb46,can you find photo files in Screenshots right now,search_files,"{""file_type"": ""docx"", ""folder"": ""Screenshots"", ""query"": ""photo""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Screenshots"", ""query"": ""photo""}",low,False,Search results for photo,synthetic_paraphrase_wrapper,en,laptop_assistant
f076b6871bac,please schedule team meeting on 25 June at 7 pm,create_calendar_event,"{""date"": ""on 25 June"", ""time"": ""at 7 pm"", ""title"": ""team meeting""}",create_calendar_event,"{""date"": ""on 25 June"", ""time"": ""at 7 pm"", ""title"": ""team meeting""}",medium,True,Calendar event confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
b39481220fed,i need you to draft an email to Team Lead about meeting notes for me,draft_email,"{""recipient"": ""Team Lead"", ""subject"": ""meeting notes""}",draft_email,"{""recipient"": ""Team Lead"", ""subject"": ""meeting notes""}",medium,True,Email draft created,synthetic_paraphrase_wrapper,en,laptop_assistant
4c1f6db8d120,jarvis show my Downloads folder please,open_folder,"{""folder"": ""Downloads""}",open_folder,"{""folder"": ""Downloads""}",low,False,Downloads folder opened,synthetic_paraphrase_wrapper,en,laptop_assistant
8350facee815,set timer for 1 hour,start_timer,"{""duration"": ""1 hour""}",start_timer,"{""duration"": ""1 hour""}",low,False,Timer set for 1 hour,synthetic_template,en,laptop_assistant
3853dba2c9ce,lock the screen,lock_screen,{},lock_screen,{},medium,True,Lock screen confirmation required,synthetic_template,en,laptop_assistant
7291f08bb30c,can you start Discord quickly,open_app,"{""app"": ""discord"", ""display_name"": ""Discord""}",open_application,"{""app"": ""discord""}",low,False,Discord handled,synthetic_paraphrase_wrapper,en,laptop_assistant
d7783009d576,show me jpg files related to budget,search_files,"{""file_type"": ""jpg"", ""folder"": ""Downloads"", ""query"": ""budget""}",search_files,"{""file_type"": ""jpg"", ""folder"": ""Downloads"", ""query"": ""budget""}",low,False,Search results for budget,synthetic_template,en,laptop_assistant
1ad4c61529a1,jarvis open assignment.py when possible,open_file,"{""file_name"": ""assignment.py""}",open_file,"{""file_name"": ""assignment.py""}",medium,False,assignment.py opened,synthetic_paraphrase_wrapper,en,laptop_assistant
8c9c6d5c1047,could you run resize_images.py,run_script,"{""script_name"": ""resize_images.py""}",run_script,"{""script_name"": ""resize_images.py""}",high,True,Script execution confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
8e7bcabf7d69,i need you to delete project_report.txt when possible,delete_file,"{""file_name"": ""project_report.txt""}",delete_file,"{""file_name"": ""project_report.txt""}",high,True,Delete confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
8ae535655842,find script files in Documents,search_files,"{""file_type"": ""docx"", ""folder"": ""Documents"", ""query"": ""script""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Documents"", ""query"": ""script""}",low,False,Search results for script,synthetic_template,en,laptop_assistant
107b8e1725bb,can you volume 15 percent right now,set_volume,"{""level"": 15}",set_system_volume,"{""level"": 15}",low,False,Volume set to 15%,synthetic_paraphrase_wrapper,en,laptop_assistant
f3c801ac0618,could you find script files in Pictures please,search_files,"{""file_type"": ""zip"", ""folder"": ""Pictures"", ""query"": ""script""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Pictures"", ""query"": ""script""}",low,False,Search results for script,synthetic_paraphrase_wrapper,en,laptop_assistant
cc92a92c41f7,can you find meeting files in Desktop quickly,search_files,"{""file_type"": ""png"", ""folder"": ""Desktop"", ""query"": ""meeting""}",search_files,"{""file_type"": ""png"", ""folder"": ""Desktop"", ""query"": ""meeting""}",low,False,Search results for meeting,synthetic_paraphrase_wrapper,en,laptop_assistant
5487f46f6665,look for meeting documents quickly,search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""meeting""}",search_files,"{""file_type"": ""docx"", ""folder"": ""Pictures"", ""query"": ""meeting""}",low,False,Search results for meeting,synthetic_paraphrase_wrapper,en,laptop_assistant
0623ecd825b0,jarvis execute backup.py quickly,run_script,"{""script_name"": ""backup.py""}",run_script,"{""script_name"": ""backup.py""}",high,True,Script execution confirmation required,synthetic_paraphrase_wrapper,en,laptop_assistant
621bc5b5b4ea,find photo files in Pictures,search_files,"{""file_type"": ""zip"", ""folder"": ""Pictures"", ""query"": ""photo""}",search_files,"{""file_type"": ""zip"", ""folder"": ""Pictures"", ""query"": ""photo""}",low,False,Search results for photo,synthetic_template,en,laptop_assistant
3488fe6ebdf3,run PowerShell,open_app,"{""app"": ""powershell"", ""display_name"": ""PowerShell""}",open_application,"{""app"": ""powershell""}",low,False,PowerShell handled,synthetic_template,en,laptop_assistant
a78140b61c2e,hey jarvis turn on kitchen AC for me,smart_home_on,"{""device"": ""AC"", ""room"": ""kitchen"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""AC"", ""room"": ""kitchen"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_paraphrase_wrapper,en,laptop_assistant
2fd8181164dc,please enable living room fan,smart_home_on,"{""device"": ""fan"", ""room"": ""living room"", ""state"": ""on""}",control_smart_home_device,"{""device"": ""fan"", ""room"": ""living room"", ""state"": ""on""}",medium,False,Smart home device turned on,synthetic_paraphrase_wrapper,en,laptop_assistant
